"player_name","usage","month","source"
"NASH","1.968%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.916%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.885%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.871%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.812%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.803%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.796%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.780%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.690%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.676%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.628%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.627%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.625%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.613%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.559%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.418%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.401%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.361%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.361%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.249%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.086%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.933%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.841%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.687%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.951%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.742%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.507%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","5.999%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.601%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.668%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.535%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.432%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.803%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.597%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.584%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.515%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.466%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.195%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.152%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.126%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.076%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.919%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.912%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.885%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.843%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.787%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.704%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.697%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.637%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.619%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.581%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.579%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.579%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.562%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.560%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.516%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.355%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.319%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.232%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.206%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.120%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.884%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.848%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.708%","202004","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.715%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.432%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.170%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","5.752%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","5.158%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.493%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.531%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.348%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.770%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.721%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.631%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.530%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.420%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.352%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.152%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.048%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","2.022%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","1.989%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.835%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.820%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.787%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.754%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.682%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.664%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.652%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.639%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.591%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.587%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.586%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.578%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.562%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.479%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.339%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.258%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.245%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.184%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.086%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.879%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.815%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.742%","202003","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","9.315%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","8.905%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","5.690%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","5.688%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","5.134%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","3.869%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.265%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.051%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.817%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.776%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.655%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.514%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.393%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.317%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.255%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","2.013%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.974%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.920%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.861%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.840%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","1.836%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.779%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.775%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.701%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.624%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.596%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.578%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.568%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.527%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.507%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.499%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.479%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.415%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.291%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.190%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.024%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.984%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.883%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.861%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.632%","202002","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.084%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","7.277%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","5.697%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","5.308%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","4.386%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","3.851%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.480%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.278%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","3.101%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.736%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.693%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.636%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.507%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","2.302%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.253%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","2.244%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.211%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","2.143%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","2.065%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","2.060%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.989%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.968%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","1.902%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.864%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.842%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.827%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.826%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.814%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.795%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.605%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.530%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.514%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.434%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.171%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","1.038%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","0.999%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.988%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.916%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.668%","202001","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.925%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.243%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","5.895%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","4.532%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.205%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.092%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.731%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.568%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.030%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.790%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.607%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.576%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.468%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.254%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","2.168%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.129%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","2.109%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","2.096%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","2.093%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","2.074%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.020%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","2.011%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.975%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.904%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.862%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.820%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.803%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.769%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.745%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.725%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.719%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.663%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.395%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.361%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","1.021%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.005%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","0.992%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.876%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.750%","201912","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.952%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","8.561%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.263%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.432%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.981%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.882%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.781%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.381%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.006%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.787%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","2.404%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","2.351%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","2.345%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","2.241%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.211%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.151%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","2.122%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.109%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","2.056%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.021%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","2.011%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","2.003%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","1.999%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.985%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.931%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.912%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.881%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.745%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.611%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.570%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.548%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.547%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.538%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.097%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.049%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.894%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.864%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.777%","201911","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","10.098%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","8.597%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.258%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.468%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.936%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.926%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.880%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.512%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.886%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","2.633%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.624%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","2.413%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","2.282%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","2.146%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.113%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","2.064%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","2.037%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","2.035%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.021%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.000%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.983%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.936%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.931%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.917%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.903%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.899%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","1.853%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.830%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.788%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.628%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.622%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.541%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.483%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.138%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.024%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.890%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.868%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.834%","201910","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","10.106%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","8.204%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.274%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.429%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","4.138%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.886%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.849%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.655%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.025%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","2.948%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.904%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","2.488%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.422%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","2.281%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.228%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","2.218%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","1.976%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","1.967%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.939%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.923%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.915%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.889%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","1.887%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.867%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.863%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.814%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.801%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.716%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.712%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.620%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.514%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.494%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.457%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.068%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.035%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.869%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.853%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.768%","201909","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","9.113%","201908","https://game.capcom.com/cfn/sfv/stats/usagerate"
